league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Italien;20230426043428;https://www.transfermarkt.ch/lassana-coulibaly/profil/spieler/386552;18;Lassana Coulibaly;Serie A;US Salernitana;1.Liga;4,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;4,00 Mio. €;11.11.2022;27;1,83 m;Mali;Zentrales Mittelfeld;rechts;PIVETEAU;;31.07.2021;30.06.2026;;Mali;;30;0;87;83;;14;http://www.instagram.com/lassanacoulibaly12/;0;;;28;1,07;3;2;-;1;8;10;-;-;-;769';2.307'
Italien;20230426043440;https://www.transfermarkt.ch/tonny-vilhena/profil/spieler/182581;10;Tonny Vilhena;Serie A;US Salernitana;1.Liga;3,40 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;14,00 Mio. €;12.06.2019;28;1,75 m;Niederlande;Zentrales Mittelfeld;links;Team of Future;Nike;10.08.2022;30.06.2023;;;Niederlande;15;0;74;68;;14;http://www.instagram.com/ttdv.10/;0;;;27;1,04;4;1;-;4;14;4;-;-;-;476';1.905'
Italien;20230426043453;https://www.transfermarkt.ch/hans-nicolussi-caviglia/profil/spieler/430280;41;Hans Nicolussi Caviglia;Serie A;US Salernitana;1.Liga;2,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;2,00 Mio. €;21.03.2023;22;1,84 m;Italien;Zentrales Mittelfeld;rechts;TMP SOCCER srl;;05.01.2023;30.06.2023;;;Italien U21;1;0;40;40;;6;http://www.instagram.com/hansnicolussi/;0;;;9;1,00;1;-;-;3;3;2;-;-;-;540';540'
Italien;20230426043509;https://www.transfermarkt.ch/domen-crnigoj/profil/spieler/216599;22;Domen Crnigoj;Serie A;US Salernitana;1.Liga;1,50 Mio. €Letzte Änderung: 22.12.2022;Mio. €;Letzte Änderung: 22.12.2022;2,00 Mio. €;12.07.2018;27;1,88 m;Slowenien;Zentrales Mittelfeld;rechts;Marcel Kacinari;;26.01.2023;30.06.2023;Slowenien;;;26;3;33;27;;0;http://www.instagram.com/crni_33/;1;;;7;1,14;-;-;-;3;4;1;-;-;-;-;295'
Italien;20230426043522;https://www.transfermarkt.ch/grigoris-kastanos/profil/spieler/298635;20;Grigoris Kastanos;Serie A;US Salernitana;1.Liga;1,30 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;1,50 Mio. €;07.06.2022;25;1,79 m;Zypern;Zentrales Mittelfeld;links;M.A.R.A.T. Football Management;;02.08.2022;30.06.2026;;Zypern;;44;3;29;31;;3;;0;;;21;0,95;1;-;-;12;7;3;-;-;-;852';852'
Italien;20230426043540;https://www.transfermarkt.ch/antonio-pio-iervolino/profil/spieler/704347;39;Antonio Pio Iervolino;Serie A;US Salernitana;1.Liga;75 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;75 Tsd. €;11.11.2022;19;;Italien;Zentrales Mittelfeld;;Vigo Global Sport Services Srl;;01.07.2022;30.06.2024;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Italien;20230426043605;https://www.transfermarkt.ch/antonio-candreva/profil/spieler/25488;87;Antonio Candreva;Serie A;US Salernitana;1.Liga;1,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;27,00 Mio. €;01.07.2015;36;1,80 m;Italien;Rechtes Mittelfeld;rechts;P&P Sport Management S.A.M.;;12.08.2022;30.06.2023;;;Italien;54;7;90;87;;22;http://www.instagram.com/antoniocandreva/;0;;;30;1,10;4;4;-;2;12;1;1;-;-;605';2.421'
Italien;20230426043620;https://www.transfermarkt.ch/boulaye-dia/profil/spieler/626913;29;Boulaye Dia;Serie A;US Salernitana;1.Liga;14,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;14,00 Mio. €;09.04.2021;26;1,80 m;Senegal;Mittelstürmer;rechts;Frederic Guerra Player Agent;Nike;18.08.2022;30.06.2023;;Senegal;;25;6;73;77;;46;http://www.instagram.com/boulaye_dia/;0;;;28;1,07;11;6;-;6;11;3;-;-;-;188';2.073'
Italien;20230426043634;https://www.transfermarkt.ch/krzysztof-piatek/profil/spieler/327757;99;Krzysztof Piatek;Serie A;US Salernitana;1.Liga;8,50 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;40,00 Mio. €;01.03.2019;27;1,83 m;Polen;Mittelstürmer;rechts;Fabryka Futbolu;adidas;01.09.2022;30.06.2023;;Polen;;27;11;68;68;;18;http://www.instagram.com/pjona_9/;0;;;27;1,04;3;3;-;8;10;4;-;-;1;571';1.714'
Italien;20230426043648;https://www.transfermarkt.ch/federico-bonazzoli/profil/spieler/241527;9;Federico Bonazzoli;Serie A;US Salernitana;1.Liga;4,50 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;5,00 Mio. €;25.08.2020;25;1,82 m;Italien;Mittelstürmer;links;TMP SOCCER srl;Nike;26.07.2022;30.06.2026;;;Italien U21;9;2;39;40;;11;http://www.instagram.com/federicobonazzolireal/;0;;;24;0,88;2;2;-;12;9;1;-;-;-;558';1.116'
Italien;20230426043702;https://www.transfermarkt.ch/erik-botheim/profil/spieler/418559;11;Erik Botheim;Serie A;US Salernitana;1.Liga;3,80 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;4,00 Mio. €;03.01.2022;23;1,85 m;Norwegen;Mittelstürmer;rechts;Solbakken / Player Solution;;07.07.2022;30.06.2026;;Norwegen U21;;14;2;13;15;;8;http://www.instagram.com/erikbotheim;0;;;21;1,29;1;2;-;17;5;1;-;-;-;430';430'
Italien;20230426043717;https://www.transfermarkt.ch/diego-valencia/profil/spieler/491648;14;Diego Valencia;Serie A;US Salernitana;1.Liga;2,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;2,50 Mio. €;27.09.2022;23;1,85 m;Chile;Mittelstürmer;rechts;Fernando Felicevich;Nike;11.07.2022;30.06.2026;Chile;;;4;0;0;8;;0;http://www.instagram.com/diegovalencia30/;1;;;12;0,50;-;-;-;12;-;1;-;-;-;-;219'
Italien;20230426043731;https://www.transfermarkt.ch/wladimiro-falcone/profil/spieler/238537;30;Wladimiro Falcone;Serie A;Lecce;1.Liga;5,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;5,00 Mio. €;21.03.2023;28;1,95 m;Italien;Torwart;rechts;LIAN Sports Group;;17.07.2022;30.06.2023;;Italien;;0;0;100;100;0;;http://www.instagram.com/wladimirofalcone/;0;38;3;31;0,90;-;;-;-;-;1;-;-;;;2.790'
Italien;20230426043745;https://www.transfermarkt.ch/marco-bleve/profil/spieler/215167;1;Marco Bleve;Serie A;Lecce;1.Liga;200 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;300 Tsd. €;25.06.2015;27;1,84 m;Italien;Torwart;rechts;;;31.01.2013;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Italien;20230426043808;https://www.transfermarkt.ch/federico-brancolini/profil/spieler/451154;21;Federico Brancolini;Serie A;Lecce;1.Liga;200 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;500 Tsd. €;25.08.2020;21;1,92 m;Italien;Torwart;rechts;Daniele Ferri;;01.07.2022;30.06.2027;;;Italien U21;0;0;0;0;0;;http://www.instagram.com/federicobrancolini/;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Italien;20230426043824;https://www.transfermarkt.ch/jasper-samooja/profil/spieler/712911;36;Jasper Samooja;Serie A;Lecce;1.Liga;75 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;75 Tsd. €;23.06.2022;19;1,89 m;Finnland;Torwart;;PRO Profil GmbH;;01.07.2022;-;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Italien;20230426043847;https://www.transfermarkt.ch/federico-baschirotto/profil/spieler/351955;6;Federico Baschirotto;Serie A;Lecce;1.Liga;8,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;8,00 Mio. €;21.03.2023;26;1,87 m;Italien;Innenverteidiger;rechts;Guido Gallovich;;12.07.2022;30.06.2025;;;;;;97;97;;15;;0;;;30;0,93;3;1;-;-;-;5;-;-;-;900';2.700'
Italien;20230426043910;https://www.transfermarkt.ch/marin-pongracic/profil/spieler/282144;5;Marin Pongracic;Serie A;Lecce;1.Liga;6,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;10,00 Mio. €;08.07.2020;25;1,93 m;Kroatien;Innenverteidiger;rechts;Match2gether;;22.08.2022;30.06.2023;Kroatien;;;5;0;31;30;;0;http://www.instagram.com/marinloco34/;1;;;9;1,44;-;-;-;-;1;2;-;-;-;-;791'
Italien;20230426043924;https://www.transfermarkt.ch/samuel-umtiti/profil/spieler/126540;93;Samuel Umtiti;Serie A;Lecce;1.Liga;4,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;70,00 Mio. €;16.07.2018;29;1,82 m;Frankreich;Innenverteidiger;links;AC Talent;Puma;25.08.2022;30.06.2023;;;Frankreich;31;4;59;57;;0;http://www.instagram.com/samumtiti/;0;;;18;1,00;-;-;-;1;3;6;-;-;-;-;1.486'
Italien;20230426043936;https://www.transfermarkt.ch/pietro-ceccaroni/profil/spieler/239099;18;Pietro Ceccaroni;Serie A;Lecce;1.Liga;2,00 Mio. €Letzte Änderung: 22.12.2022;Mio. €;Letzte Änderung: 22.12.2022;2,50 Mio. €;28.12.2021;27;1,88 m;Italien;Innenverteidiger;links;Italian Managers Group s.r.l.;Puma;31.01.2023;30.06.2023;;;Italien U20;5;0;0;2;;0;http://www.instagram.com/pietroceccaroni/;0;;;1;3,00;-;-;-;1;-;-;-;-;-;-;22'
Italien;20230426043949;https://www.transfermarkt.ch/simone-romagnoli/profil/spieler/88706;4;Simone Romagnoli;Serie A;Lecce;1.Liga;750 Tsd. €Letzte Änderung: 22.12.2022;Tsd. €;Letzte Änderung: 22.12.2022;1,90 Mio. €;05.06.2019;33;1,93 m;Italien;Innenverteidiger;rechts;Football Now Limited;;31.01.2023;-;;;Italien U21;6;0;0;4;;0;;0;;;3;0,33;-;-;-;3;-;-;-;-;-;-;35'
Italien;20230426044008;https://www.transfermarkt.ch/alessandro-tuia/profil/spieler/73943;13;Alessandro Tuia;Serie A;Lecce;1.Liga;700 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;900 Tsd. €;06.06.2022;32;1,84 m;Italien;Innenverteidiger;rechts;Gea World;;01.07.2021;30.06.2023;;;Italien U19;0;0;19;18;;0;http://www.instagram.com/alessandrot90/?hl=com;0;;;7;0,57;-;-;-;1;2;1;-;-;-;-;510'
Italien;20230426044021;https://www.transfermarkt.ch/kastriot-dermaku/profil/spieler/163647;3;Kastriot Dermaku;Serie A;Lecce;1.Liga;600 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;1,50 Mio. €;25.08.2020;31;1,94 m;Albanien;Innenverteidiger;rechts;Familienangehörige;;30.08.2021;30.06.2024;Albanien;;;13;1;0;1;;0;http://www.instagram.com/kastriotdermaku/;0;;;1;1,00;-;-;-;1;-;-;-;-;-;-;33'
Italien;20230426044035;https://www.transfermarkt.ch/giuseppe-pezzella/profil/spieler/336960;97;Giuseppe Pezzella;Serie A;Lecce;1.Liga;3,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;6,00 Mio. €;29.12.2020;25;1,87 m;Italien;Linker Verteidiger;links;M.A.R.A.T. Football Management;;26.08.2022;30.06.2023;;;Italien U21;14;0;31;32;;4;http://www.instagram.com/pezzella_giuseppe7/;0;;;12;0,67;-;1;-;3;4;1;-;-;-;-;822'
Italien;20230426044049;https://www.transfermarkt.ch/antonino-gallo/profil/spieler/392516;25;Antonino Gallo;Serie A;Lecce;1.Liga;2,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;2,00 Mio. €;11.11.2022;23;1,83 m;Italien;Linker Verteidiger;links;;Nike;25.07.2019;30.06.2026;;Italien U21;;1;0;71;71;;8;http://www.instagram.com/tonygallo_03/;0;;;26;1,04;-;2;2;4;3;2;1;-;-;-;1.967'
Italien;20230426044102;https://www.transfermarkt.ch/valentin-gendrey/profil/spieler/569387;17;Valentin Gendrey;Serie A;Lecce;1.Liga;4,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;4,00 Mio. €;21.03.2023;22;1,79 m;Frankreich;Rechter Verteidiger;rechts;BS & PARTNERS;;29.07.2021;30.06.2024;;Frankreich U21;;0;0;94;93;;8;http://www.instagram.com/v.gendrey/;0;;;31;0,90;-;2;-;2;4;4;-;-;-;-;2.600'
Italien;20230426044116;https://www.transfermarkt.ch/tommaso-cassandro/profil/spieler/412649;84;Tommaso Cassandro;Serie A;Lecce;1.Liga;900 Tsd. €Letzte Änderung: 22.12.2022;Tsd. €;Letzte Änderung: 22.12.2022;900 Tsd. €;22.12.2022;23;1,85 m;Italien;Rechter Verteidiger;rechts;Gr Sports;Puma;17.01.2023;30.06.2025;;;Italien U20;1;0;0;1;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;13'
Italien;20230426044131;https://www.transfermarkt.ch/mats-lemmens/profil/spieler/805696;83;Mats Lemmens;Serie A;Lecce;1.Liga;100 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;100 Tsd. €;23.06.2022;21;1,86 m;Belgien;Rechter Verteidiger;rechts;A-GROUP;;01.07.2022;30.06.2023;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Italien;20230426044151;https://www.transfermarkt.ch/morten-hjulmand/profil/spieler/461496;42;Morten Hjulmand;Serie A;Lecce;1.Liga;12,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;12,00 Mio. €;21.03.2023;23;1,85 m;Dänemark;Defensives Mittelfeld;rechts;Boutique Transfers;;16.01.2021;30.06.2024;;Dänemark;;0;0;94;89;;15;;0;;;29;0,90;-;4;-;-;2;7;-;1;-;-;2.489'
Italien;20230426044206;https://www.transfermarkt.ch/daniel-samek/profil/spieler/671542;20;Daniel Samek;Serie A;Lecce;1.Liga;2,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;2,20 Mio. €;26.12.2021;19;1,84 m;Tschechien;Defensives Mittelfeld;rechts;TOP SPORT MANAGEMENT;Puma;30.07.2022;30.06.2027;;Tschechien U19;;7;0;;;;;;0;;;;;;;;;;;;;;;
Italien;20230426044221;https://www.transfermarkt.ch/alexis-blin/profil/spieler/236041;29;Alexis Blin;Serie A;Lecce;1.Liga;2,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;8,00 Mio. €;24.01.2018;26;1,84 m;Frankreich;Defensives Mittelfeld;rechts;Kemari;;01.07.2021;30.06.2025;;;Frankreich U21;2;0;65;66;;4;http://www.instagram.com/alexisblin/;0;;;28;0,96;1;-;-;8;11;5;-;-;-;1.838';1.838'
Italien;20230426044234;https://www.transfermarkt.ch/joan-gonzalez/profil/spieler/692209;16;Joan González;Serie A;Lecce;1.Liga;6,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;6,00 Mio. €;21.03.2023;21;1,90 m;Spanien;Zentrales Mittelfeld;rechts;AC Talent;;01.07.2022;30.06.2027;;;;;;77;73;;15;;0;;;30;0,83;1;3;1;6;19;6;-;-;-;2.045';2.045'
Italien;20230426044255;https://www.transfermarkt.ch/youssef-maleh/profil/spieler/324377;32;Youssef Maleh;Serie A;Lecce;1.Liga;4,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;5,00 Mio. €;15.03.2022;24;1,79 m;Marokko;Zentrales Mittelfeld;links;M.A.R.A.T. Football Management;;03.01.2023;30.06.2023;;;Marokko;0;0;32;30;;0;http://www.instagram.com/maleh_23/;0;;;13;0,69;-;-;-;7;6;3;-;-;-;-;548'
Italien;20230426044309;https://www.transfermarkt.ch/kristoffer-askildsen/profil/spieler/574495;7;Kristoffer Askildsen;Serie A;Lecce;1.Liga;2,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;2,00 Mio. €;28.12.2021;22;1,90 m;Norwegen;Zentrales Mittelfeld;rechts;Solbakken / Player Solution;adidas;17.07.2022;30.06.2023;;;Norwegen;1;0;19;22;;0;http://www.instagram.com/kristoffer.askildsen/;0;;;19;1,11;-;-;-;13;6;3;-;-;-;-;626'
Italien;20230426044320;https://www.transfermarkt.ch/thorir-johann-helgason/profil/spieler/488996;14;Thórir Jóhann Helgason;Serie A;Lecce;1.Liga;900 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;900 Tsd. €;11.11.2022;22;1,87 m;Island;Zentrales Mittelfeld;rechts;CAA Stellar;;15.07.2021;30.06.2025;;Island;;16;2;6;7;;0;http://www.instagram.com/thorir00/;0;;;11;0,55;-;-;-;9;2;-;-;-;-;-;207'
Italien;20230426044333;https://www.transfermarkt.ch/medon-berisha/profil/spieler/583046;80;Medon Berisha;Serie A;Lecce;1.Liga;100 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;100 Tsd. €;11.11.2022;19;1,86 m;Albanien;Zentrales Mittelfeld;rechts;LIAN Sports Group;;01.07.2022;-;;Albanien U21;;3;0;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Italien;20230426044349;https://www.transfermarkt.ch/lameck-banda/profil/spieler/545538;22;Lameck Banda;Serie A;Lecce;1.Liga;3,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;3,00 Mio. €;11.11.2022;22;1,69 m;Sambia;Linksaußen;rechts;Wasserman;adidas;04.08.2022;30.06.2026;;Sambia;;4;0;48;47;;8;http://www.instagram.com/lameckbanda.10/;0;;;30;0,93;1;1;-;15;13;4;-;-;-;1.303';1.303'
Italien;20230426044401;https://www.transfermarkt.ch/federico-di-francesco/profil/spieler/38607;11;Federico Di Francesco;Serie A;Lecce;1.Liga;1,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;5,00 Mio. €;12.10.2018;28;1,71 m;Italien;Linksaußen;rechts;YOU FIRST;;31.07.2022;30.06.2025;;;Italien U21;6;3;65;61;;19;http://www.instagram.com/f.difra/;0;;;30;0,93;2;3;-;10;17;6;-;-;-;851';1.702'
Italien;20230426044415;https://www.transfermarkt.ch/gabriel-strefezza/profil/spieler/457673;27;Gabriel Strefezza;Serie A;Lecce;1.Liga;10,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;10,00 Mio. €;21.03.2023;26;1,68 m;Brasilien;Rechtsaußen;rechts;Piccioli&Lombardi;;12.08.2021;30.06.2025;;;;;;77;71;;35;http://www.instagram.com/gabrielstrefezza/;0;;;29;0,93;7;2;-;5;22;4;-;-;1;282';1.973'
Italien;20230426044434;https://www.transfermarkt.ch/remi-oudin/profil/spieler/399543;28;Rémi Oudin;Serie A;Lecce;1.Liga;4,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;11,00 Mio. €;03.06.2019;26;1,86 m;Frankreich;Rechtsaußen;links;Carrierefoot;;31.08.2022;30.06.2023;;;;;;18;29;;0;http://www.instagram.com/remioudin18/;0;;;24;1,00;-;-;-;19;4;1;-;-;-;-;723'
Italien;20230426044453;https://www.transfermarkt.ch/lorenzo-colombo/profil/spieler/487843;9;Lorenzo Colombo;Serie A;Lecce;1.Liga;5,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;5,00 Mio. €;21.03.2023;21;1,83 m;Italien;Mittelstürmer;links;Gr Sports;;07.07.2022;30.06.2023;;Italien U21;;16;4;45;46;;23;http://www.instagram.com/lorenzo.colombo29/;0;;;26;0,92;4;2;-;12;14;4;-;-;-;319';1.276'
Italien;20230426044506;https://www.transfermarkt.ch/assan-ceesay/profil/spieler/388382;77;Assan Ceesay;Serie A;Lecce;1.Liga;3,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;3,00 Mio. €;11.11.2022;29;1,88 m;Gambia;Mittelstürmer;links;Dedra Football Agency;Puma;01.07.2022;30.06.2024;;Gambia;;32;13;55;51;;19;http://instagram.com/assancsay_9/;0;;;27;0,85;5;-;-;10;14;1;-;-;-;283';1.415'
Italien;20230426044520;https://www.transfermarkt.ch/joel-voelkerling-persson/profil/spieler/647534;31;Joel Voelkerling Persson;Serie A;Lecce;1.Liga;600 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;600 Tsd. €;23.06.2022;20;1,94 m;Schweden;Mittelstürmer;rechts;Wesport Football;;13.07.2022;30.06.2027;;Schweden U21;;1;0;0;3;;0;;0;;;7;0,71;-;-;-;7;-;-;-;-;-;-;90'
Italien;20230426044537;https://www.transfermarkt.ch/bartlomiej-dragowski/profil/spieler/208166;69;Bartlomiej Dragowski;Serie A;Spezia Calcio;1.Liga;4,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;16,00 Mio. €;03.06.2021;25;1,91 m;Polen;Torwart;rechts;Mariusz Kulesza;Mizuno;10.08.2022;30.06.2025;;Polen;;2;0;90;86;33;;http://www.instagram.com/bdragowski/;0;43;5;28;0,86;-;;-;-;2;1;-;-;;;2.408'
Italien;20230426044550;https://www.transfermarkt.ch/jeroen-zoet/profil/spieler/79045;1;Jeroen Zoet;Serie A;Spezia Calcio;1.Liga;500 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;12,50 Mio. €;28.12.2018;32;1,89 m;Niederlande;Torwart;rechts;Key United;;08.09.2020;30.06.2024;;;Niederlande;11;0;10;9;0;;http://www.instagram.com/jeroenzoet91/;0;2;2;4;1,50;-;;-;1;1;-;-;-;;;244'
Italien;20230426044605;https://www.transfermarkt.ch/petar-zovko/profil/spieler/602299;40;Petar Zovko;Serie A;Spezia Calcio;1.Liga;100 Tsd. €Letzte Änderung: 11.11.2022;Tsd. €;Letzte Änderung: 11.11.2022;100 Tsd. €;07.06.2022;21;1,92 m;Bosnien-Herzegowina;Torwart;links;PRO TRANSFER;;12.07.2021;30.06.2024;;;Bosnien U18;1;0;0;3;0;;http://www.instagram.com/pzooo_537/;0;2;-;1;1,00;-;;-;1;-;-;-;-;;;73'
Italien;20230426044616;https://www.transfermarkt.ch/federico-marchetti/profil/spieler/22318;22;Federico Marchetti;Serie A;Spezia Calcio;1.Liga;50 Tsd. €Letzte Änderung: 01.02.2023;Tsd. €;Letzte Änderung: 01.02.2023;13,00 Mio. €;19.06.2013;40;1,88 m;Italien;Torwart;links;Gea World;;21.01.2023;30.06.2023;;;Italien;11;0;0;6;0;;http://www.instagram.com/officialmarchetti/;0;2;-;1;0,00;-;;-;1;-;-;-;1;;;58'
Italien;20230426044631;https://www.transfermarkt.ch/ethan-ampadu/profil/spieler/392771;4;Ethan Ampadu;Serie A;Spezia Calcio;1.Liga;9,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;15,00 Mio. €;25.05.2021;22;1,83 m;Wales;Innenverteidiger;rechts;Platinum One Group;;01.09.2022;30.06.2023;;Wales;;42;0;89;86;;4;http://www.instagram.com/ethanamp26/;0;;;24;0,83;-;1;-;-;5;6;1;-;-;-;2.079'
Italien;20230426044646;https://www.transfermarkt.ch/dimitrios-nikolaou/profil/spieler/292772;43;Dimitrios Nikolaou;Serie A;Spezia Calcio;1.Liga;3,80 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;4,00 Mio. €;07.06.2022;24;1,88 m;Griechenland;Innenverteidiger;links;LIAN Sports Group;;09.08.2021;30.06.2026;;;Griechenland;1;0;90;88;;0;;0;;;29;0,93;-;-;-;1;4;8;-;1;-;-;2.457'
Italien;20230426044701;https://www.transfermarkt.ch/przemyslaw-wisniewski/profil/spieler/386967;55;Przemyslaw Wisniewski;Serie A;Spezia Calcio;1.Liga;3,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;3,00 Mio. €;21.03.2023;24;1,95 m;Polen;Innenverteidiger;rechts;INNfootball;;25.01.2023;30.06.2027;;;Polen U21;2;0;33;34;;0;;0;;;7;1,00;-;-;1;3;-;1;-;-;-;-;370'
Italien;20230426044717;https://www.transfermarkt.ch/mattia-caldara/profil/spieler/197470;29;Mattia Caldara;Serie A;Spezia Calcio;1.Liga;2,50 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;25,00 Mio. €;24.03.2018;28;1,87 m;Italien;Innenverteidiger;rechts;Gr Sports;;17.07.2022;30.06.2023;;;Italien;2;0;42;45;;0;http://www.instagram.com/mattiacaldara/;0;;;20;1,10;-;-;1;7;2;6;-;-;-;-;1.249'
Italien;20230426044730;https://www.transfermarkt.ch/arkadiusz-reca/profil/spieler/268178;13;Arkadiusz Reca;Serie A;Spezia Calcio;1.Liga;3,00 Mio. €Letzte Änderung: 11.11.2022;Mio. €;Letzte Änderung: 11.11.2022;4,00 Mio. €;03.07.2018;27;1,87 m;Polen;Linker Verteidiger;links;topgoal sports management;Nike;01.07.2022;30.06.2025;;;Polen;15;0;61;59;;8;http://www.instagram.com/arkadiusz_reca/;0;;;23;0,78;1;1;-;4;7;5;-;-;-;1.654';1.654'
Italien;20230426044742;https://www.transfermarkt.ch/joao-moutinho/profil/spieler/461906;5;João Moutinho;Serie A;Spezia Calcio;1.Liga;1,50 Mio. €Letzte Änderung: 08.11.2022;Mio. €;Letzte Änderung: 08.11.2022;1,50 Mio. €;18.08.2022;25;1,83 m;Portugal;Linker Verteidiger;links;Proeleven S.A.;;02.01.2023;30.06.2026;;;;;;0;4;;0;http://www.instagram.com/j.moutinho98/;1;;;4;1,00;-;-;-;4;1;-;-;-;-;-;55'
Italien;20230426044801;https://www.transfermarkt.ch/emil-holm/profil/spieler/496745;2;Emil Holm;Serie A;Spezia Calcio;1.Liga;5,00 Mio. €Letzte Änderung: 21.03.2023;Mio. €;Letzte Änderung: 21.03.2023;5,00 Mio. €;21.03.2023;22;1,91 m;Schweden;Rechter Verteidiger;rechts;Global Soccer Management;;26.08.2021;30.06.2026;;Schweden;;2;0;55;50;;12;http://www.instagram.com/holm_emil/;1;;;20;0,90;1;2;-;3;8;4;-;-;-;1.399';1.399'
