league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Belgien,20230421023018,https://www.transfermarkt.ch/jackson-tchatchoua/profil/spieler/848509,38,Jackson Tchatchoua,Jupiler Pro League,RSC Charleroi,1.Liga,21,"1,78 m",Belgien,Rechtsaußen,rechts,DW Sports Management,,01.07.2021,30.06.2026,Kamerun U23,,0,0,"2,20 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"3,00 Mio. €",04.11.2022,45,49,,7,http://www.instagram.com/tchatchoua38/,,,,28,"1,43",1,2,1,13,5,2,-,-,-,1.458',1.458'
Belgien,20230421023029,https://www.transfermarkt.ch/vakoun-bayo/profil/spieler/375877,9,Vakoun Bayo,Jupiler Pro League,RSC Charleroi,1.Liga,26,"1,84 m",Elfenbeinküste,Mittelstürmer,rechts,DW Sports Management,,30.01.2023,30.06.2023,,Elfenbeinküste,2,0,"4,00 Mio. €Letzte Änderung: 27.10.2022",Mio. €,Letzte Änderung: 27.10.2022,"5,00 Mio. €",14.09.2022,90,88,,33,http://www.instagram.com/bayo_koun10/,,,,9,"2,22",3,2,-,-,5,2,-,-,-,264',791'
Belgien,20230421023045,https://www.transfermarkt.ch/youssouph-badji/profil/spieler/649035,10,Youssouph Badji,Jupiler Pro League,RSC Charleroi,1.Liga,21,"1,92 m",Senegal,Mittelstürmer,rechts,,,31.01.2022,30.06.2023,,Senegal,1,0,"1,50 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"5,00 Mio. €",16.10.2020,33,37,,12,http://www.instagram.com/you10badji/,,,,25,"1,44",5,-,-,14,7,2,-,-,-,218',1.091'
Belgien,20230421023116,https://www.transfermarkt.ch/nikola-stulic/profil/spieler/595650,19,Nikola Stulic,Jupiler Pro League,RSC Charleroi,1.Liga,21,"1,88 m",Serbien,Mittelstürmer,rechts,,,31.01.2023,30.06.2026,Serbien,,1,0,"1,50 Mio. €Letzte Änderung: 18.11.2022",Mio. €,Letzte Änderung: 18.11.2022,"1,50 Mio. €",18.11.2022,30,34,,7,http://www.instagram.com/nikola_stulic/,,,,7,"1,57",-,1,-,4,3,1,-,-,-,-,307'
Belgien,20230421023131,https://www.transfermarkt.ch/nadhir-benbouali/profil/spieler/840254,45,Nadhir Benbouali,Jupiler Pro League,RSC Charleroi,1.Liga,23,"1,90 m",Algerien,Mittelstürmer,links,ROGON,,22.07.2022,30.06.2025,,Algerien,1,1,"1,20 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"1,50 Mio. €",24.03.2022,24,25,,5,,KreuzbandrissRückkehr unbekannt,,,15,"1,07",2,-,-,7,7,3,-,-,-,375',750'
Belgien,20230421023145,https://www.transfermarkt.ch/josue-doke/profil/spieler/823768,15,Josué Doké,1ste Nationale,Zébra Élites,3.Liga,19,"1,78 m",Togo,Mittelstürmer,rechts,SPORTBACK,,31.01.2023,30.06.2023,,Togo,4,0,,,,,,38,29,,6,,BlessurRückkehr unbekannt,,,,,,,,,,,,,,,
Belgien,20230421023211,https://www.transfermarkt.ch/radoslaw-majecki/profil/spieler/346546,1,Radoslaw Majecki,Jupiler Pro League,Cercle Brügge,1.Liga,23,"1,93 m",Polen,Torwart,rechts,box2box Football Agency,,20.07.2022,30.06.2023,,Polen,1,0,"2,50 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"5,00 Mio. €",29.06.2019,82,80,21,,http://www.instagram.com/radek_majecki/,,35,6,27,"1,37",-,,-,-,1,1,-,-,,,2.385'
Belgien,20230421023227,https://www.transfermarkt.ch/warleson/profil/spieler/477460,21,Warleson,Jupiler Pro League,Cercle Brügge,1.Liga,26,"1,90 m",Brasilien,Torwart,rechts,AIS Football,,06.02.2020,30.06.2026,,,,,500 Tsd. €Letzte Änderung: 22.03.2023,Tsd. €,Letzte Änderung: 22.03.2023,500 Tsd. €,22.03.2023,18,20,0,,,,9,1,7,"1,57",-,,-,1,-,-,-,-,,,584'
Belgien,20230421023246,https://www.transfermarkt.ch/sebastien-bruzzese/profil/spieler/50818,89,Sébastien Bruzzese,Jupiler Pro League,Cercle Brügge,1.Liga,34,"1,85 m",Belgien,Torwart,rechts,,,18.12.2020,30.06.2024,,Belgien U20,0,0,100 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,800 Tsd. €,22.10.2015,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Belgien,20230421023304,https://www.transfermarkt.ch/jean-marcelin/profil/spieler/475412,24,Jean Marcelin,Jupiler Pro League,Cercle Brügge,1.Liga,23,"1,97 m",Frankreich,Innenverteidiger,rechts,,Puma,23.08.2022,30.06.2023,,Frankreich U20,3,0,"2,50 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"7,00 Mio. €",11.02.2020,32,29,,2,http://www.instagram.com/h_marcelin24/,,,,14,"1,43",-,1,1,5,6,4,-,-,-,-,733'
Belgien,20230421023317,https://www.transfermarkt.ch/jesper-daland/profil/spieler/418553,4,Jesper Daland,Jupiler Pro League,Cercle Brügge,1.Liga,23,"1,91 m",Norwegen,Innenverteidiger,rechts,Nordic Scouting AS,,01.07.2021,30.06.2025,Norwegen U21,,15,1,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",12.04.2022,88,89,,2,,,,,31,"1,48",1,-,-,2,4,8,-,-,-,2.635',2.635'
Belgien,20230421023332,https://www.transfermarkt.ch/boris-popovic/profil/spieler/470796,5,Boris Popovic,Jupiler Pro League,Cercle Brügge,1.Liga,23,"1,89 m",Serbien,Innenverteidiger,rechts,MY ELEVEN CONSULTING,,20.07.2021,30.06.2025,,Serbien U21,2,0,"1,50 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"1,50 Mio. €",22.03.2023,97,95,,6,,,,,32,"1,38",2,1,1,-,1,2,1,-,-,1.406',2.812'
Belgien,20230421023345,https://www.transfermarkt.ch/edgaras-utkus/profil/spieler/379315,6,Edgaras Utkus,Jupiler Pro League,Cercle Brügge,1.Liga,22,"1,90 m",Litauen,Innenverteidiger,rechts,VV Consulting,,20.07.2021,30.06.2026,Litauen,,10,0,800 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,800 Tsd. €,06.01.2022,3,3,,0,,KreuzbandrissRückkehr unbekannt,,,2,"1,50",-,-,-,1,1,1,-,-,-,-,94'
Belgien,20230421023355,https://www.transfermarkt.ch/christiaan-ravych/profil/spieler/579089,66,Christiaan Ravych,Jupiler Pro League,Cercle Brügge,1.Liga,20,"1,92 m",Belgien,Innenverteidiger,rechts,ProStar,,01.07.2022,30.06.2025,Belgien U20,,1,0,800 Tsd. €Letzte Änderung: 22.03.2023,Tsd. €,Letzte Änderung: 22.03.2023,800 Tsd. €,22.03.2023,52,55,,2,,,,,25,"1,76",1,-,-,8,3,4,-,-,-,1.642',1.642'
Belgien,20230421023411,https://www.transfermarkt.ch/david-sousa/profil/spieler/740159,3,David Sousa,Jupiler Pro League,Cercle Brügge,1.Liga,21,"1,92 m",Brasilien,Innenverteidiger,links,PGB SPORTS,,04.07.2021,30.06.2023,,Brasilien U20,0,0,550 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,550 Tsd. €,12.04.2022,,,,,,MeniskusrissRückkehr unbekannt,,,,,,,,,,,,,,,
Belgien,20230421023426,https://www.transfermarkt.ch/senna-miangue/profil/spieler/249552,18,Senna Miangue,Jupiler Pro League,Cercle Brügge,1.Liga,26,"1,92 m",Belgien,Linker Verteidiger,links,,Puma,01.07.2022,30.06.2025,,Belgien U21,11,0,700 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",14.10.2016,12,15,,0,http://www.instagram.com/smiangue12/,MuskelverletzungRückkehr unbekannt,,,8,"0,75",-,-,-,4,2,1,-,-,-,-,433'
Belgien,20230421023440,https://www.transfermarkt.ch/hugo-siquet/profil/spieler/578680,41,Hugo Siquet,Jupiler Pro League,Cercle Brügge,1.Liga,20,"1,80 m",Belgien,Rechter Verteidiger,rechts,Eleven Plus,,14.01.2023,30.06.2023,Belgien U21,,10,0,"3,00 Mio. €Letzte Änderung: 09.11.2022",Mio. €,Letzte Änderung: 09.11.2022,"7,00 Mio. €",06.10.2021,93,82,,14,,,,,13,"1,62",1,2,-,-,8,2,-,-,-,1.027',1.027'
Belgien,20230421023455,https://www.transfermarkt.ch/robbe-decostere/profil/spieler/601407,8,Robbe Decostere,Jupiler Pro League,Cercle Brügge,1.Liga,24,"1,78 m",Belgien,Rechter Verteidiger,rechts,Libera Sports,,01.07.2018,30.06.2023,,,,,500 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,600 Tsd. €,04.01.2021,27,26,,0,,,,,14,"1,21",-,-,-,5,3,2,-,-,-,-,777'
Belgien,20230421023515,https://www.transfermarkt.ch/charles-vanhoutte/profil/spieler/569845,14,Charles Vanhoutte,Jupiler Pro League,Cercle Brügge,1.Liga,24,"1,82 m",Belgien,Defensives Mittelfeld,rechts,The IFA,,01.07.2018,30.06.2023,,,,,700 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,900 Tsd. €,06.10.2021,61,56,,9,,,,,28,"1,50",1,3,-,8,14,8,-,-,-,1.677',1.677'
Belgien,20230421023534,https://www.transfermarkt.ch/hannes-van-der-bruggen/profil/spieler/110822,28,Hannes Van Der Bruggen,Jupiler Pro League,Cercle Brügge,1.Liga,30,"1,81 m",Belgien,Defensives Mittelfeld,rechts,Quadrans,,19.01.2021,30.06.2024,,Belgien U21,6,1,650 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,"2,50 Mio. €",24.06.2015,30,27,,4,,,,,20,"1,55",-,2,-,10,8,4,-,-,-,-,801'
Belgien,20230421023550,https://www.transfermarkt.ch/leonardo-lopes/profil/spieler/348756,22,Leonardo Lopes,Jupiler Pro League,Cercle Brügge,1.Liga,24,"1,68 m",Portugal,Zentrales Mittelfeld,rechts,,,10.09.2020,30.06.2024,,Portugal U20,1,0,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",12.04.2022,64,64,,9,,,,,24,"1,33",-,4,-,3,5,5,1,-,-,-,1.904'
Belgien,20230421023614,https://www.transfermarkt.ch/olivier-deman/profil/spieler/621802,23,Olivier Deman,Jupiler Pro League,Cercle Brügge,1.Liga,23,"1,81 m",Belgien,Linkes Mittelfeld,links,Forza Sports Group,,01.07.2019,30.06.2024,Belgien U21,,7,1,"1,60 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"1,60 Mio. €",22.03.2023,85,79,,13,,,,,29,"1,59",1,5,-,1,9,5,1,-,-,2.357',2.357'
Belgien,20230421023627,https://www.transfermarkt.ch/yann-gboho/profil/spieler/463613,11,Yann Gboho,Jupiler Pro League,Cercle Brügge,1.Liga,22,"1,78 m",Frankreich,Offensives Mittelfeld,rechts,ND SPORTS MANAGEMENT,adidas,19.08.2022,30.06.2025,,Frankreich U18,3,0,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"5,00 Mio. €",07.01.2021,17,23,,11,http://www.instagram.com/yanngboho19/,,,,22,"1,59",2,3,-,17,5,-,-,-,-,304',607'
Belgien,20230421023641,https://www.transfermarkt.ch/dino-hotic/profil/spieler/183836,10,Dino Hotic,Jupiler Pro League,Cercle Brügge,1.Liga,27,"1,68 m",Bosnien-Herzegowina,Offensives Mittelfeld,links,Irfan Redžepagić,,06.01.2020,30.06.2023,Bosnien,,4,0,"1,80 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",12.04.2022,64,64,,13,,,,,33,"1,42",5,1,-,12,11,2,-,-,1,382',1.909'
Belgien,20230421023655,https://www.transfermarkt.ch/abu-francis/profil/spieler/658533,17,Abu Francis,Jupiler Pro League,Cercle Brügge,1.Liga,21,"1,82 m",Ghana,Offensives Mittelfeld,rechts,Sports eXcellence Group,,19.08.2022,30.06.2025,,,,,900 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,"1,50 Mio. €",22.12.2019,55,62,,9,http://www.instagram.com/afrancis.8/,,,,25,"1,52",1,3,-,9,5,3,-,-,-,1.625',1.625'
Belgien,20230421023714,https://www.transfermarkt.ch/thibo-somers/profil/spieler/719456,34,Thibo Somers,Jupiler Pro League,Cercle Brügge,1.Liga,24,"1,83 m",Belgien,Rechtsaußen,rechts,Stirr Associates,,01.11.2019,30.06.2026,,,,,"1,50 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"1,50 Mio. €",22.03.2023,91,85,,21,,,,,30,"1,53",4,6,-,-,10,4,-,-,-,634',2.535'
Belgien,20230421023734,https://www.transfermarkt.ch/ayase-ueda/profil/spieler/589128,36,Ayase Ueda,Jupiler Pro League,Cercle Brügge,1.Liga,24,"1,82 m",Japan,Mittelstürmer,rechts,Sarcle Co. Ltd.,,01.07.2022,30.06.2026,Japan,,14,0,"3,50 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"3,50 Mio. €",22.03.2023,91,89,,38,http://www.instagram.com/bee18_official/,,,,33,"1,42",17,1,-,3,15,1,-,-,2,155',2.643'
Belgien,20230421023747,https://www.transfermarkt.ch/kevin-denkey/profil/spieler/482072,9,Kévin Denkey,Jupiler Pro League,Cercle Brügge,1.Liga,22,"1,81 m",Togo,Mittelstürmer,rechts,E CASTAGNINO,,10.01.2021,30.06.2026,Togo,,22,2,"3,00 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"3,00 Mio. €",22.03.2023,76,77,,34,http://www.instagram.com/kevindenkey/,,,,31,"1,39",9,7,-,6,7,1,-,1,-,255',2.295'
Belgien,20230421023759,https://www.transfermarkt.ch/emilio-kehrer/profil/spieler/527279,7,Emilio Kehrer,Jupiler Pro League,Cercle Brügge,1.Liga,21,"1,77 m",Deutschland,Mittelstürmer,rechts,Sports eXcellence Group,,01.07.2022,30.06.2025,Deutschland U20,,6,2,400 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,450 Tsd. €,01.06.2022,0,5,,2,,ZehenbruchRückkehr unbekannt,,,10,"1,40",1,-,-,10,-,-,-,-,-,153',153'
Belgien,20230421023815,https://www.transfermarkt.ch/valentin-cojocaru/profil/spieler/200616,12,Valentin Cojocaru,Jupiler Pro League,OH Leuven,1.Liga,27,"1,95 m",Rumänien,Torwart,rechts,Sports Promotion Group,,01.07.2022,30.06.2025,,Rumänien,0,0,900 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,900 Tsd. €,20.12.2021,100,100,22,,http://www.instagram.com/cojocaru12/,,46,8,33,"1,36",-,,-,-,-,1,-,-,,,2.970'
Belgien,20230421023831,https://www.transfermarkt.ch/nordin-jackers/profil/spieler/250543,29,Nordin Jackers,Jupiler Pro League,OH Leuven,1.Liga,25,"1,87 m",Belgien,Torwart,rechts,Eleven Plus,Nike,01.07.2022,30.06.2025,,Belgien U21,12,0,500 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,"1,20 Mio. €",13.12.2019,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Belgien,20230421023848,https://www.transfermarkt.ch/oregan-ravet/profil/spieler/547889,38,Oregan Ravet,Jupiler Pro League,OH Leuven,1.Liga,21,"1,89 m",Belgien,Torwart,,,,01.07.2020,30.06.2023,,Belgien U15,1,0,50 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,50 Tsd. €,16.10.2020,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Belgien,20230421023905,https://www.transfermarkt.ch/federico-ricca/profil/spieler/285322,14,Federico Ricca,Jupiler Pro League,OH Leuven,1.Liga,28,"1,79 m",Uruguay,Innenverteidiger,links,IS SPORTS AGENCY INTERSOCCER,,12.08.2022,30.06.2025,,Uruguay,1,0,"1,80 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"3,00 Mio. €",04.01.2021,90,90,,4,http://www.instagram.com/federicoricca15/,,,,27,"1,41",1,1,-,-,1,8,-,-,-,2.428',2.428'
Belgien,20230421023920,https://www.transfermarkt.ch/ewoud-pletinckx/profil/spieler/491298,28,Ewoud Pletinckx,Jupiler Pro League,OH Leuven,1.Liga,22,"1,90 m",Belgien,Innenverteidiger,rechts,SportPlus,,01.07.2022,30.06.2026,Belgien U21,,10,0,"1,50 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",13.12.2019,94,92,,2,,,,,31,"1,42",-,1,-,-,1,-,-,-,-,-,2.722'
Belgien,20230421023936,https://www.transfermarkt.ch/dylan-ouedraogo/profil/spieler/460648,15,Dylan Ouedraogo,Jupiler Pro League,OH Leuven,1.Liga,24,"1,85 m",Burkina Faso,Innenverteidiger,links,USM GROUP,,28.08.2019,30.06.2023,Burkina Faso,,2,0,600 Tsd. €Letzte Änderung: 22.03.2023,Tsd. €,Letzte Änderung: 22.03.2023,750 Tsd. €,25.06.2019,36,38,,2,,,,,21,"1,38",-,1,-,9,3,3,-,-,-,-,1.135'
Belgien,20230421023947,https://www.transfermarkt.ch/pierre-yves-ngawa/profil/spieler/140786,5,Pierre-Yves Ngawa,Jupiler Pro League,OH Leuven,1.Liga,31,"1,87 m",Belgien,Innenverteidiger,rechts,A-GROUP,,11.08.2019,30.06.2025,,Belgien U21,9,1,350 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,700 Tsd. €,08.01.2015,0,1,,0,,,,,4,"1,50",-,-,-,4,-,-,-,-,-,-,18'
Belgien,20230421024003,https://www.transfermarkt.ch/hamza-mendyl/profil/spieler/447221,20,Hamza Mendyl,Jupiler Pro League,OH Leuven,1.Liga,25,"1,79 m",Marokko,Linker Verteidiger,links,Roberto Garcia Coro,Puma,05.07.2022,30.06.2025,,Marokko,20,0,800 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,"7,00 Mio. €",18.12.2018,73,67,,8,http://www.instagram.com/h.mendyl/,,,,27,"1,52",-,4,-,3,13,8,-,1,-,-,1.980'
Belgien,20230421024014,https://www.transfermarkt.ch/louis-patris/profil/spieler/502247,25,Louis Patris,Jupiler Pro League,OH Leuven,1.Liga,21,"1,87 m",Belgien,Rechter Verteidiger,rechts,Familienangehörige,,01.01.2021,30.06.2027,Belgien U21,,4,0,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",04.11.2022,91,91,,19,,,,,32,"1,31",2,8,-,2,6,5,-,-,-,1.348',2.696'
Belgien,20230421024029,https://www.transfermarkt.ch/thibault-vlietinck/profil/spieler/249568,77,Thibault Vlietinck,Jupiler Pro League,OH Leuven,1.Liga,25,"1,80 m",Belgien,Rechter Verteidiger,rechts,Stirr Associates,Nike,12.08.2022,30.06.2026,,Belgien U19,5,1,350 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,750 Tsd. €,27.12.2018,3,11,,2,,,,,16,"1,50",-,1,-,15,1,-,-,-,-,-,293'
Belgien,20230421024045,https://www.transfermarkt.ch/joren-dom/profil/spieler/80442,6,Joren Dom,Jupiler Pro League,OH Leuven,1.Liga,33,"1,78 m",Belgien,Rechter Verteidiger,rechts,Quadrans,,01.07.2022,30.06.2024,,,,,300 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,500 Tsd. €,16.10.2020,33,40,,0,,,,,30,"1,37",-,-,-,19,4,1,-,-,-,-,1.192'
Belgien,20230421024109,https://www.transfermarkt.ch/kristiyan-malinov/profil/spieler/282897,4,Kristiyan Malinov,Jupiler Pro League,OH Leuven,1.Liga,29,"1,70 m",Bulgarien,Defensives Mittelfeld,rechts,P&K WSA,,19.08.2020,30.06.2025,Bulgarien,,30,0,"1,30 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",24.01.2019,48,45,,2,,,,,21,"1,71",-,1,-,5,11,7,-,-,-,-,1.329'
Belgien,20230421024121,https://www.transfermarkt.ch/casper-de-norre/profil/spieler/292806,24,Casper De Norre,Jupiler Pro League,OH Leuven,1.Liga,26,"1,75 m",Belgien,Zentrales Mittelfeld,rechts,Cherry Sports,adidas,01.07.2021,30.06.2025,,Belgien U21,8,0,"2,00 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"3,00 Mio. €",04.03.2019,100,100,,15,,,,,33,"1,36",4,4,1,-,1,1,-,-,-,740',2.958'
Belgien,20230421024134,https://www.transfermarkt.ch/siebe-schrijvers/profil/spieler/208552,8,Siebe Schrijvers,Jupiler Pro League,OH Leuven,1.Liga,26,"1,79 m",Belgien,Zentrales Mittelfeld,rechts,SportPlus,,15.01.2021,30.06.2027,,Belgien U21,23,4,"1,80 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"7,50 Mio. €",10.06.2019,36,34,,8,,,,,15,"1,13",2,2,-,3,11,3,-,-,-,509',1.017'
Belgien,20230421024150,https://www.transfermarkt.ch/sofian-kiyine/profil/spieler/393804,13,Sofian Kiyine,Jupiler Pro League,OH Leuven,1.Liga,25,"1,82 m",Marokko,Linkes Mittelfeld,rechts,Familienangehörige,,02.09.2022,30.06.2026,,Marokko U23,4,0,"2,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"3,00 Mio. €",30.12.2019,44,43,,10,http://www.instagram.com/s.kiyine13/,VerkehrsunfallRückkehr unbekannt,,,20,"1,05",2,2,-,8,12,3,-,-,1,527',1.054'
Belgien,20230421024201,https://www.transfermarkt.ch/mathieu-maertens/profil/spieler/310131,33,Mathieu Maertens,Jupiler Pro League,OH Leuven,1.Liga,28,"1,85 m",Belgien,Offensives Mittelfeld,rechts,Eleven Plus,,12.07.2017,30.06.2026,,,,,"3,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"3,00 Mio. €",04.11.2022,67,65,,13,,,,,23,"1,39",5,2,-,1,5,4,-,-,-,386',1.931'
Belgien,20230421024220,https://www.transfermarkt.ch/emmanuel-toku/profil/spieler/508153,30,Emmanuel Toku,Jupiler Pro League,OH Leuven,1.Liga,22,"1,73 m",Ghana,Offensives Mittelfeld,links,CAA Stellar,,30.01.2023,30.06.2026,,Ghana U20,2,0,"1,00 Mio. €Letzte Änderung: 28.11.2022",Mio. €,Letzte Änderung: 28.11.2022,"1,00 Mio. €",07.09.2022,0,5,,0,,,,,2,"1,50",-,-,-,2,-,-,-,-,-,-,42'
Belgien,20230421024235,https://www.transfermarkt.ch/jon-dagur-thorsteinsson/profil/spieler/331739,7,Jón Dagur Thorsteinsson,Jupiler Pro League,OH Leuven,1.Liga,24,"1,77 m",Island,Linksaußen,rechts,CAA Stellar,,04.07.2022,30.06.2025,Island,,26,4,"2,50 Mio. €Letzte Änderung: 22.03.2023",Mio. €,Letzte Änderung: 22.03.2023,"2,50 Mio. €",22.03.2023,79,69,,25,http://www.instagram.com/jondagur/,,,,30,"1,47",10,3,-,4,18,8,-,-,5,204',2.044'
Belgien,20230421024250,https://www.transfermarkt.ch/mousa-al-tamari/profil/spieler/551505,11,Mousa Al-Tamari,Jupiler Pro League,OH Leuven,1.Liga,25,"1,76 m",Jordanien,Rechtsaußen,links,Hassan Batayneh,Nike,05.10.2020,30.06.2023,Jordanien,,52,12,"1,80 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"2,00 Mio. €",25.06.2019,88,90,,17,,,,,33,"1,36",6,3,-,4,9,4,-,-,-,447',2.684'
Belgien,20230421024303,https://www.transfermarkt.ch/mario-gonzalez/profil/spieler/255995,9,Mario González,Jupiler Pro League,OH Leuven,1.Liga,27,"1,83 m",Spanien,Mittelstürmer,rechts,YOU FIRST,,24.08.2022,30.06.2023,,Spanien U17,3,1,"4,00 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"4,00 Mio. €",04.11.2022,64,65,,34,http://www.instagram.com/marieteg/,WadenverletzungRückkehr unbekannt,,,22,"1,14",13,2,-,4,7,-,-,-,4,126',1.644'
Belgien,20230421024315,https://www.transfermarkt.ch/nachon-nsingi/profil/spieler/707802,43,Nachon Nsingi,Jupiler Pro League,OH Leuven,1.Liga,21,"1,76 m",Belgien,Mittelstürmer,rechts,EKXELLENCE,,01.07.2022,30.06.2026,,,,,650 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,650 Tsd. €,04.11.2022,39,38,,11,,,,,24,"1,33",5,1,-,11,8,2,-,1,-,228',1.142'
Belgien,20230421024336,https://www.transfermarkt.ch/nathaniel-opoku/profil/spieler/1103981,21,Nathaniel Opoku,Jupiler Pro League,OH Leuven,1.Liga,21,"1,83 m",Ghana,Mittelstürmer,,,,31.01.2023,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 22.03.2023,Tsd. €,Letzte Änderung: 22.03.2023,250 Tsd. €,22.03.2023,30,27,,19,http://www.instagram.com/nathanopoku10/,,,,6,"2,17",2,1,-,3,3,-,-,-,-,122',243'
Belgien,20230421024400,https://www.transfermarkt.ch/sinan-bolat/profil/spieler/33862,1,Sinan Bolat,Jupiler Pro League,KVC Westerlo,1.Liga,34,"1,86 m",Türkei,Torwart,rechts,Bolat Management,,01.07.2022,30.06.2026,,Türkei,12,0,"1,30 Mio. €Letzte Änderung: 04.11.2022",Mio. €,Letzte Änderung: 04.11.2022,"3,50 Mio. €",05.01.2012,97,97,0,,http://www.instagram.com/sbolat38/,,50,10,32,"1,56",-,,-,-,-,6,-,-,,,2.880'
Belgien,20230421024418,https://www.transfermarkt.ch/nick-gillekens/profil/spieler/283580,20,Nick Gillekens,Jupiler Pro League,KVC Westerlo,1.Liga,27,"1,86 m",Belgien,Torwart,rechts,AXL,,01.07.2022,30.06.2026,,,,,350 Tsd. €Letzte Änderung: 04.11.2022,Tsd. €,Letzte Änderung: 04.11.2022,400 Tsd. €,21.01.2017,3,3,0,,,,2,-,1,"0,00",-,,-,-,-,-,-,-,,,90'
